id,name1,name2,name3,name4,name5,more_names_1,name6,name7,name8,name9,name10,more_names_2,name11,name12,name13,name14,name15,more_names_3,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,name_10,name_11,name_12,name_13,name_14,name_15,tie1,tie2,tie3,tie4,tie5,tie6,tie7,tie8,tie9,tie10,tie11,tie12,tie13,tie14,tie15,a_tie1,a_tie2,a_tie3,a_tie4,a_tie5,a_tie6,a_tie7,a_tie8,a_tie9,a_tie10,a_tie11,a_tie12,a_tie13,a_tie14,a_tie15,a_tie16,a_tie17,a_tie18,a_tie19,a_tie20,a_tie21,a_tie22,a_tie23,a_tie24,a_tie25,a_tie26,a_tie27,a_tie28,a_tie29,a_tie30,a_tie31,a_tie32,a_tie33,a_tie34,a_tie35,a_tie36,a_tie37,a_tie38,a_tie39,a_tie40,a_tie41,a_tie42,a_tie43,a_tie44,a_tie45,a_tie46,a_tie47,a_tie48,a_tie49,a_tie50,a_tie51,a_tie52,a_tie53,a_tie54,a_tie55,a_tie56,a_tie57,a_tie58,a_tie59,a_tie60,a_tie61,a_tie62,a_tie63,a_tie64,a_tie65,a_tie66,a_tie67,a_tie68,a_tie69,a_tie70,a_tie71,a_tie72,a_tie73,a_tie74,a_tie75,a_tie76,a_tie77,a_tie78,a_tie79,a_tie80,a_tie81,a_tie82,a_tie83,a_tie84,a_tie85,a_tie86,a_tie87,a_tie88,a_tie89,a_tie90,a_tie91,a_tie92,a_tie93,a_tie94,a_tie95,a_tie96,a_tie97,a_tie98,a_tie99,a_tie100,a_tie101,a_tie102,a_tie103,a_tie104,a_tie105,name1speak,name2speak,name3speak,name4speak,name5speak,name6speak,name7speak,name8speak,name9speak,name10speak,name11speak,name12speak,name13speak,name14speak,name15speak,name1length,name2length,name3length,name4length,name5length,name6length,name7length,name8length,name9length,name10length,name11length,name12length,name13length,name14length,name15length,sn_relate_1,sn_relate_2,sn_relate_3,sn_relate_4,sn_relate_5,sn_relate_6,sn_relate_7,sn_relate_8,sn_relate_9,sn_relate_10,sn_relate_11,sn_relate_12,sn_relate_13,sn_relate_14,sn_relate_15,name1dist,name2dist,name3dist,name4dist,name5dist,name6dist,name7dist,name8dist,name9dist,name10dist,name11dist,name12dist,name13dist,name14dist,name15dist,record_id,name1relat__1,name1relat__2,name1relat__3,name1relat__4,name1relat__5,name1relat__77,name2relat__1,name2relat__2,name2relat__3,name2relat__4,name2relat__5,name2relat__77,name3relat__1,name3relat__2,name3relat__3,name3relat__4,name3relat__5,name3relat__77,name4relat__1,name4relat__2,name4relat__3,name4relat__4,name4relat__5,name4relat__77,name5relat__1,name5relat__2,name5relat__3,name5relat__4,name5relat__5,name5relat__77,name6relat__1,name6relat__2,name6relat__3,name6relat__4,name6relat__5,name6relat__77,name7relat__1,name7relat__2,name7relat__3,name7relat__4,name7relat__5,name7relat__77,name8relat__1,name8relat__2,name8relat__3,name8relat__4,name8relat__5,name8relat__77,name9relat__1,name9relat__2,name9relat__3,name9relat__4,name9relat__5,name9relat__77,name10relat__1,name10relat__2,name10relat__3,name10relat__4,name10relat__5,name10relat__77,name11relat__1,name11relat__2,name11relat__3,name11relat__4,name11relat__5,name11relat__77,name12relat__1,name12relat__2,name12relat__3,name12relat__4,name12relat__5,name12relat__77,name13relat__1,name13relat__2,name13relat__3,name13relat__4,name13relat__5,name13relat__77,name14relat__1,name14relat__2,name14relat__3,name14relat__4,name14relat__5,name14relat__77,name15relat__1,name15relat__2,name15relat__3,name15relat__4,name15relat__5,name15relat__77,network_size,total.edges,total.weakTies,total.strongTies,max_degree,mean_degree,density_val,degree_centrality_score,constraint,effsize,kinship
A1UZXOMO6BS6I2,HL,JL,,,,,HL,JL,YM,,,,HL,JL,,,,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,Family,Family,,,,,,Family,,,,,,,,2,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,5,3,3,1,0,0.970133333,1,3
A281ASP4WWAN3E,Diane,Teddy,,,,,Dawn,Diane,Kenneth,,,,Brandy,,,,,,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,2,NA,NA,NA,2,NA,2,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,1,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,1,NA,1,NA,NA,3,NA,NA,NA,NA,3,2,NA,NA,NA,3,NA,3,NA,NA,3,NA,NA,NA,NA,Family,Family,,,,Family,,Family,,,Family,,,,,4,5,NA,NA,NA,3,NA,3,NA,NA,4,NA,NA,NA,NA,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,4,9,5,4.333333333,0.866666667,0.133333333,0.627995001,2.333333333,5
AYHK8DTZONHKC,Wale,Mike,T.D,Martins,Austin,,Wale,Mike,Martins,Captain,Sean,,Mide,Wale,Tamara,Collins,Mike,,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,2,2,2,2,2,NA,NA,NA,2,2,2,NA,2,2,NA,1,1,2,2,NA,NA,NA,1,2,2,NA,1,2,NA,2,2,2,NA,NA,NA,2,2,2,NA,1,2,NA,2,2,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,NA,2,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,1,1,2,1,2,NA,NA,NA,2,2,1,NA,1,2,NA,3,3,3,3,3,NA,NA,NA,3,3,3,NA,3,3,NA,Friend,"Friend,Co-worker",Family,Friend,Friend,,,,Friend,Family,Spouse,,Family,Friend,,2,2,3,3,3,NA,NA,NA,3,3,1,NA,2,2,NA,13,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,55,26,29,10,10,1,0,0.348704124,3.6,4
A18WSAKX5YN2FB,Rachel,Dalton,Corinne,,,,Rachel,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,"Friend,Co-worker","Friend,Co-worker",,,,,,,,,,,,,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,1,3,2,0.666666667,0.333333333,0.53125,2.5,0
A1NVJB5O4H7ZCJ,aliceg,sonja,aliceb,shannon,paula,,aliceg,sonja,paula,karen,shannon,,shannon,paula,aliceg,aliceb,debbie,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,1,2,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,0,2,0,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,3,3,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,1,Friend,Family,Friend,Friend,Friend,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,11,10,7,5.25,0.75,0.25,0.488944735,3.409090909,1
A1KTZE679PHSFQ,Cat,Ben,Peter,Dhruv,Donnie,,Cat,Ben,Peter,,,,Cat,Emily,,,,,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,2,2,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,3,3,3,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,Other,Friend,Friend,Friend,Friend,,,,,,,Family,,,,1,4,5,5,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,12,2,6,4,0.666666667,0.333333333,0.509121227,3.6875,1
ADXRJFEHIDXRE,Dan,Diane,Chris,Judy,Robert,,Diane,Dan,Chris,Judy,Francis,,Chris,Robert,Dan,Diane,Mitch,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,2,2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,NA,NA,NA,NA,3,NA,NA,NA,NA,2,3,3,3,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,3,Family,Family,Family,Family,Friend,,,,,Family,,,,,Friend,1,1,3,4,6,NA,NA,NA,NA,4,NA,NA,NA,NA,3,17,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,22,4,18,7,5.5,0.785714286,0.214285714,0.481558476,3.038461538,5
A1B4KC5KP7FH1Z,BD,AR,PV,,,,BD,AR,,,,,BD,AR,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spouse,Friend,Friend,,,,,,,,,,,,,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,3,2.5,0.833333333,0.166666667,0.751234568,2,1
A3822BB341LIB2,Grant,Corey,Jordan,Cassie,Daisy,,Jordan,,,,,,Jordan,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,Friend,Friend,Friend,Friend,,,,,,,,,,,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,9,6,5,5,1,0,0.660703125,1.375,0
A1ZSF0TMW419EK,Mom,Kelly,Sean,,,,Kelly,,,,,,Kelly,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Family,Spouse,Friend,,,,,,,,,,,,,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,4,3,3,1,0,0.822777778,1.666666667,2
A2ML0070M8FDK1,jm,at,ld,vr,bm,,mc,vr,jm,sm,bm,,jm,bm,cm,ld,vr,,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,2,2,2,2,2,2,NA,NA,2,NA,NA,NA,2,NA,NA,2,2,2,2,2,NA,NA,2,NA,NA,NA,2,NA,NA,2,2,2,2,NA,NA,0,NA,NA,NA,0,NA,NA,0,1,2,NA,NA,2,NA,NA,NA,2,NA,NA,2,2,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,3,3,3,3,3,3,NA,NA,3,NA,NA,NA,3,NA,NA,Family,Friend,Family,Friend,Family,Family,,,Family,,,,Family,,,1,5,5,2,1,2,NA,NA,1,NA,NA,NA,2,NA,NA,21,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,1,32,8,7.333333333,0.916666667,0.083333333,0.433155268,1.875,6
A18FPXIJYCTETD,Lonna,Noah,Erica,,,,Lonna,Noah,Erica,,,,Lonna,Noah,Erica,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Family,Family,Friend,,,,,,,,,,,,,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,4,3,2.5,0.833333333,0.166666667,0.751234568,2,2
A1QJ2VPPZG16EG,Melissa K.,Jordan C.,Scott S.,Pam D.,,,Pam D. ,,,,,,Melissa K.,Allergy Assistant Laura,Jordan C. ,"Dr. Yost, Allergist",Debra R. ,,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,1,0,0,NA,NA,1,2,NA,NA,NA,NA,NA,NA,4,2,4,4,4,NA,NA,3,2,NA,NA,NA,NA,NA,NA,2,1,1,1,1,,,"Family,Other",Friend,,,,,,,Other,Other,Other,Other,Other,NA,NA,1,2,NA,NA,NA,NA,NA,NA,3,4,4,4,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7,12,8,4,7,3,0.428571429,0.571428571,0.368833333,5.65,1
ASTR3EPUOKEXV,ricky,annie,brady,robin,michelle,,gus,jessica,,,,,april,robin,ricky,,,,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,2,2,2,2,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,2,1,2,0,0,1,NA,NA,NA,1,NA,NA,NA,NA,0,1,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,0,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,3,3,NA,NA,NA,1,NA,NA,NA,NA,3,3,3,3,2,2,2,NA,NA,NA,3,NA,NA,NA,NA,Family,Family,Friend,Family,Co-worker,Friend,Other,,,,Spouse,,,,,2,5,3,3,3,3,3,NA,NA,NA,2,NA,NA,NA,NA,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,12,7,8,4.222222222,0.527777778,0.472222222,0.390062645,5.884615385,4
A7204W9E8IR1R,J,L,D,C,DT,,J,C,D,L,,,J,C,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Family,Friend,Friend,Other,Friend,,,,,,,,,,,1,4,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,5,7,5,4,0.8,0.2,0.65057274,2.625,1
